conversation_id,text,reply_count,first_tweet,Text,cleaned_text
1667401454901149696,"WTHHH PGEON JUST THREW MY HWA FIGURINE OVER MY HOUSE GATE?????? ISTG THERE BETTER NOT BE DAMAGE https://t.co/fAI7g10Ykd...1583350602007838720- @wanihanafi Thankfully he is okay 😭😭😭 nasib baik ada bubble wrap...181875189- @th3tropicalboys 1st thing 1st, is hwa okay ? 🥺...1583350602007838720- @pumscastles Yes 🫠 padahal my house has a tiang where usually NORMAL ppl will leave the stuffs there tapi dia feeling nk jadi basketball player ke apa 😤😤...1583350602007838720- @btsreve75 Ntahlah 😭😭 siap ada tape fragile tu tapi dia main buang je waduhhhh 😭😫😫 i stg if i unbox and anything happens i will make sure they see the end of it esp that driver...1311310688464195586- @th3tropicalboys Laaaaaa 😭😭😭
Pgeon tgh pms ke lately ni?",5,WTHHH PGEON JUST THREW MY HWA FIGURINE OVER MY HOUSE GATE?????? ISTG THERE BETTER NOT BE DAMAGE https://t.co/fAI7g10Ykd,"['wthhh', 'pgeon', 'just', 'threw', 'hwa', 'figurine', 'house', 'gate', 'istg', 'better', 'damage', 'link', 'wanihanafi', 'thankfully', 'okay', 'nasib', 'baik', 'ada', 'bubble', 'wrap', 'thing', 'hwa', 'okay', 'pumscastles', 'yes', 'padahal', 'house', 'tiang', 'usually', 'normal', 'ppl', 'will', 'leave', 'stuff', 'tapi', 'dia', 'feeling', 'nk', 'jadi', 'basketball', 'player', 'ke', 'apa', 'ntahlah', 'siap', 'ada', 'tape', 'fragile', 'tu', 'tapi', 'dia', 'main', 'buang', 'je', 'waduhhhh', 'stg', 'unbox', 'anything', 'happens', 'will', 'make', 'sure', 'see', 'end', 'esp', 'driver', 'laaaaaa', 'pgeon', 'tgh', 'pm', 'ke', 'lately', 'ni']",wthhh pgeon just threw hwa figurine house gate istg better damage link wanihanafi thankfully okay nasib baik ada bubble wrap thing hwa okay pumscastles yes padahal house tiang usually normal ppl will leave stuff tapi dia feeling nk jadi basketball player ke apa ntahlah siap ada tape fragile tu tapi dia main buang je waduhhhh stg unbox anything happens will make sure see end esp driver laaaaaa pgeon tgh pm ke lately ni
1667593476265869313,would i get jumped if i say color rush 2 was so much better than 1 and i prefer the second guy over the first one...1326880798159548417- @cloudywook exactly. i thought the world exploration was interesting too! but oh well lol...1385961882276843520- @gh0stbra1nz like idk after watching it i tought we would all come to the same agreement (season 2 was really way better) but ig we’re the minority in this case...1326880798159548417- @cloudywook no wait you're actually very brave because i too thought this after finishing s2 but was too scared to say it LMAO...1657122809523339264- @cloudywook best friend I HAVE NO CLUE what ur talking abt but im sure ur right...1385961882276843520- how many years has it been since they came out and im just saying this 😭😭😭 but i just saw someone getting mocked for picking season two 😭😭...1385961882276843520- almost everyone i see picks the first one but i liked the second season soo much more their chemistry was just better imo,6,would i get jumped if i say color rush 2 was so much better than 1 and i prefer the second guy over the first one,"['get', 'jumped', 'say', 'color', 'rush', 'much', 'better', 'prefer', 'second', 'first', 'one', 'cloudywook', 'exactly', 'thought', 'world', 'exploration', 'interesting', 'oh', 'well', 'lol', 'like', 'idk', 'watching', 'tought', 'come', 'agreement', 'season', 'really', 'way', 'better', 'ig', 're', 'minority', 'case', 'cloudywook', 'wait', 're', 'actually', 'brave', 'thought', 'finishing', 'scared', 'say', 'lmao', 'cloudywook', 'best', 'friend', 'clue', 'ur', 'talking', 'abt', 'sure', 'ur', 'right', 'many', 'year', 'since', 'came', 'just', 'saying', 'just', 'saw', 'someone', 'getting', 'mocked', 'picking', 'season', 'two', 'almost', 'everyone', 'see', 'pick', 'first', 'one', 'liked', 'second', 'season', 'soo', 'much', 'chemistry', 'just', 'better', 'imo']",get jumped say color rush much better prefer second first one cloudywook exactly thought world exploration interesting oh well lol like idk watching tought come agreement season really way better ig re minority case cloudywook wait re actually brave thought finishing scared say lmao cloudywook best friend clue ur talking abt sure ur right many year since came just saying just saw someone getting mocked picking season two almost everyone see pick first one liked second season soo much chemistry just better imo
1667627653015150592,"people who pack pcs they sell with any kind of masking or packing tape are my enemies .. i understand keeping items safe but if i can't open this package with my hands and i have to get a knife to cut through the damn vacuum sealed envelope, ur just being inconvenient...854368949823254529- @yechansbestie yeah like 😭 i was so scared i was going to damage the pcs inside bc they were inside taped with MASKING tape inside of an envelope shut with MASKING tape like WHY WOULD U DO THAT TO ME! i had to maneuver my way around the tape to not bend the toploader and pcs like COME ON......1434349981113196544- @jaengpup fjsjfjnsfn noooooo why would u even use big ass pieces as if it were washi tape???? and it makes it nearly impossible for someone to reuse the supplies like… that’s crazy...854368949823254529- @yechansbestie was so difficult to open .. like i thought we all knew to use washi tape on the inside stuff so it's easy to get out and the heavy duty stuff on the outside if needed, u know??...854368949823254529- @yechansbestie no, i understand!! but i mean ppl who use packing tape around the entire thing to the point where i can't open it without potentially damaging the stuff inside bc i need to use something sharp to open it 😭 today i received pcs where the inside envelop used masking tape and it...1434349981113196544- @jaengpup i reinforce the edges of my envelopes with packing tape bc i’ve received pcs with the envelope ripped open AND i’ve sent a pc to someone where the envelope arrived completely empty 😭 i try to leave the envelope flap accessible tho so it’s not impossible...854368949823254529- like u guys realize they use those tapes to pack boxes to MOVE right? like what the hell",6,"people who pack pcs they sell with any kind of masking or packing tape are my enemies .. i understand keeping items safe but if i can't open this package with my hands and i have to get a knife to cut through the damn vacuum sealed envelope, ur just being inconvenient","['people', 'pack', 'pc', 'sell', 'kind', 'masking', 'packing', 'tape', 'enemy', 'understand', 'keeping', 'item', 'safe', 'can', 'open', 'package', 'hand', 'get', 'knife', 'cut', 'damn', 'vacuum', 'sealed', 'envelope', 'ur', 'just', 'inconvenient', 'yechansbestie', 'yeah', 'like', 'scared', 'going', 'damage', 'pc', 'inside', 'bc', 'inside', 'taped', 'masking', 'tape', 'inside', 'envelope', 'shut', 'masking', 'tape', 'like', 'maneuver', 'way', 'around', 'tape', 'bend', 'toploader', 'pc', 'like', 'come', 'fjsjfjnsfn', 'noooooo', 'even', 'use', 'big', 'as', 'piece', 'washi', 'tape', 'make', 'nearly', 'impossible', 'someone', 'reuse', 'supply', 'like', 'crazy', 'yechansbestie', 'difficult', 'open', 'like', 'thought', 'knew', 'use', 'washi', 'tape', 'inside', 'stuff', 'easy', 'get', 'heavy', 'duty', 'stuff', 'outside', 'needed', 'know', 'yechansbestie', 'understand', 'mean', 'ppl', 'use', 'packing', 'tape', 'around', 'entire', 'thing', 'point', 'can', 'open', 'without', 'potentially', 'damaging', 'stuff', 'inside', 'bc', 'need', 'use', 'something', 'sharp', 'open', 'today', 'received', 'pc', 'inside', 'envelop', 'used', 'masking', 'tape', 'reinforce', 'edge', 'envelope', 'packing', 'tape', 'bc', 'received', 'pc', 'envelope', 'ripped', 'open', 'sent', 'pc', 'someone', 'envelope', 'arrived', 'completely', 'empty', 'try', 'leave', 'envelope', 'flap', 'accessible', 'tho', 'impossible', 'like', 'realize', 'use', 'tape', 'pack', 'box', 'move', 'right', 'like', 'hell']",people pack pc sell kind masking packing tape enemy understand keeping item safe can open package hand get knife cut damn vacuum sealed envelope ur just inconvenient yechansbestie yeah like scared going damage pc inside bc inside taped masking tape inside envelope shut masking tape like maneuver way around tape bend toploader pc like come fjsjfjnsfn noooooo even use big as piece washi tape make nearly impossible someone reuse supply like crazy yechansbestie difficult open like thought knew use washi tape inside stuff easy get heavy duty stuff outside needed know yechansbestie understand mean ppl use packing tape around entire thing point can open without potentially damaging stuff inside bc need use something sharp open today received pc inside envelop used masking tape reinforce edge envelope packing tape bc received pc envelope ripped open sent pc someone envelope arrived completely empty try leave envelope flap accessible tho impossible like realize use tape pack box move right like hell
1667649533126295560,"alright so on a whim i Am indeed deciding to go by a new nickname: lux! u can use luxie if u want and still use jaspie, but i would appreciate it if u used lux and jaspie interchangeably :] thank u!!! pls like this if u see it as well and i love u guys...854368949823254529- @tulipsol my shash 🫂 always my biggest cheerleader i love u...523713501- @jaengpup LUV U TOO...854368949823254529- @elvenbashir THANK U ALEX 🥹...854368949823254529- @dendrovash SNIFFLES I LOVE U WTF 🥹...523713501- @jaengpup LUX UR THE COOLEST PERSON EVER WITH THE COOLEST NAMES...854368949823254529- @ayseetemasu thank u my beloved ayse 🥹...1207938880558768128- @jaengpup luxie sounds so cute i love it !!...1143235603086995456- @jaengpup hi lux nice to meet you :)...854368949823254529- @uyatwt i love u so much...854368949823254529- @jdaehyeons i love u MORE",10,"alright so on a whim i Am indeed deciding to go by a new nickname: lux! u can use luxie if u want and still use jaspie, but i would appreciate it if u used lux and jaspie interchangeably :] thank u!!! pls like this if u see it as well and i love u guys","['alright', 'whim', 'indeed', 'deciding', 'go', 'new', 'nickname', 'lux', 'can', 'use', 'luxie', 'want', 'still', 'use', 'jaspie', 'appreciate', 'used', 'lux', 'jaspie', 'interchangeably', 'thank', 'pls', 'like', 'see', 'well', 'love', 'tulipsol', 'shash', 'always', 'biggest', 'cheerleader', 'love', 'luv', 'elvenbashir', 'thank', 'alex', 'dendrovash', 'sniffle', 'love', 'wtf', 'lux', 'ur', 'coolest', 'person', 'ever', 'coolest', 'name', 'ayseetemasu', 'thank', 'beloved', 'ayse', 'luxie', 'sound', 'cute', 'love', 'hi', 'lux', 'nice', 'meet', 'uyatwt', 'love', 'much', 'jdaehyeons', 'love']",alright whim indeed deciding go new nickname lux can use luxie want still use jaspie appreciate used lux jaspie interchangeably thank pls like see well love tulipsol shash always biggest cheerleader love luv elvenbashir thank alex dendrovash sniffle love wtf lux ur coolest person ever coolest name ayseetemasu thank beloved ayse luxie sound cute love hi lux nice meet uyatwt love much jdaehyeons love
1667674114415288335,"apparently the dream smp guy is putting his mask back on? oh no is that ugly ass mf embarrassed now?? 
or is he doing it to stay anonymous again bc of how problematic and racist he is...985556350758514693- @PLUTOYUTA @joongkiskz apologized for what? what racist shit has he done i’m genuinely curious bc i can’t find anything (im not a dream fan nor anti)...1427930288760496129- @iBreakSouls exactly, he's just doing it for attention...1427930288760496129- @joongkiskz too bad the internet doesn't forget, maybe if he would've apologized he wouldn't have received so much hate...1427930288760496129- @wwwwiiiinnnn_ exactly",4,"apparently the dream smp guy is putting his mask back on? oh no is that ugly ass mf embarrassed now?? 
or is he doing it to stay anonymous again bc of how problematic and racist he is","['apparently', 'dream', 'smp', 'putting', 'mask', 'back', 'oh', 'ugly', 'as', 'mf', 'embarrassed', 'now', 'stay', 'anonymous', 'bc', 'problematic', 'racist', 'plutoyuta', 'joongkiskz', 'apologized', 'racist', 'shit', 'done', 'genuinely', 'curious', 'bc', 'can', 'find', 'anything', 'dream', 'fan', 'anti', 'ibreaksouls', 'exactly', 'just', 'attention', 'joongkiskz', 'internet', 'doesn', 'forget', 'maybe', 'apologized', 'wouldn', 'received', 'much', 'hate', 'wwwwiiiinnnn_', 'exactly']",apparently dream smp putting mask back oh ugly as mf embarrassed now stay anonymous bc problematic racist plutoyuta joongkiskz apologized racist shit done genuinely curious bc can find anything dream fan anti ibreaksouls exactly just attention joongkiskz internet doesn forget maybe apologized wouldn received much hate wwwwiiiinnnn_ exactly
1667835954361450497,i felt like i needed to get my anxious energy out somehow so i bought some yarn and i started on another blanket 💀 https://t.co/6GHoUdXAJJ...1095908510083235840- @sleepysevens i think you're right!...1103563851134582784- @lovely_univrs i really believe there is never enough blankets especially one as cool as this one!! 🌈...1095908510083235840- @libtastic this is a fact...20308628- @lovely_univrs Everyone needs a rainbow star blankie...1095908510083235840- as if i really need more blankets,5,i felt like i needed to get my anxious energy out somehow so i bought some yarn and i started on another blanket 💀 https://t.co/6GHoUdXAJJ,"['felt', 'like', 'needed', 'get', 'anxious', 'energy', 'somehow', 'bought', 'yarn', 'started', 'another', 'blanket', 'link', 'sleepysevens', 'think', 're', 'right', 'lovely_univrs', 'really', 'believe', 'never', 'enough', 'blanket', 'especially', 'one', 'cool', 'one', 'libtastic', 'fact', 'lovely_univrs', 'everyone', 'need', 'rainbow', 'star', 'blankie', 'really', 'need', 'blanket']",felt like needed get anxious energy somehow bought yarn started another blanket link sleepysevens think re right lovely_univrs really believe never enough blanket especially one cool one libtastic fact lovely_univrs everyone need rainbow star blankie really need blanket
1667858586230480896,"One of my emotional support left me today. I just woke up. I was tired. Then, I heard the news. It is breaking my heart so bad. You were the sweetest, the most quiet, and the most loving bubb ever. Ate will miss you big time. Till I see you again, my baby. Ate loves you so much. https://t.co/jnimTm20tc...888358702415093760- I just know that you will watch over me and that you will always wait for me there with your wagging tail. God gained another sweet angel. Thank you for all the good times we spent together. Our memories will be stored in a safe place. My Cream who were a gift to me, I love you. https://t.co/rlyMIESL5V",1,"One of my emotional support left me today. I just woke up. I was tired. Then, I heard the news. It is breaking my heart so bad. You were the sweetest, the most quiet, and the most loving bubb ever. Ate will miss you big time. Till I see you again, my baby. Ate loves you so much. https://t.co/jnimTm20tc","['one', 'emotional', 'support', 'left', 'today', 'just', 'woke', 'tired', 'heard', 'news', 'breaking', 'heart', 'sweetest', 'quiet', 'loving', 'bubb', 'ever', 'ate', 'will', 'miss', 'big', 'time', 'till', 'see', 'ate', 'love', 'much', 'link', 'just', 'know', 'will', 'watch', 'will', 'always', 'wait', 'wagging', 'tail', 'god', 'gained', 'another', 'sweet', 'angel', 'thank', 'good', 'time', 'spent', 'together', 'memory', 'will', 'stored', 'safe', 'place', 'cream', 'gift', 'love', 'link']",one emotional support left today just woke tired heard news breaking heart sweetest quiet loving bubb ever ate will miss big time till see ate love much link just know will watch will always wait wagging tail god gained another sweet angel thank good time spent together memory will stored safe place cream gift love link
1667892816742354944,"Hi! Need to declutter na, will have free claim albums and photocards. Just pay for pf and sf through shopee lahat-lahat. Can do cod. Please help me declutter. 🤎...1488603169512849411- @itsleucht inch 🫶🏻...1264775694396973056- @itsleucht inch poo",2,"Hi! Need to declutter na, will have free claim albums and photocards. Just pay for pf and sf through shopee lahat-lahat. Can do cod. Please help me declutter. 🤎","['hi', 'need', 'declutter', 'na', 'will', 'free', 'claim', 'album', 'photocards', 'just', 'pay', 'pf', 'sf', 'shopee', 'lahat', 'lahat', 'can', 'cod', 'please', 'help', 'declutter', 'itsleucht', 'inch', 'itsleucht', 'inch', 'poo']",hi need declutter na will free claim album photocards just pay pf sf shopee lahat lahat can cod please help declutter itsleucht inch itsleucht inch poo
1667973812564918273,"Jeonghan is supposed to land around 11pm European time and I don’t think I’ll be able to sleep until I see him in Berlin 🫣
Do you know what’s even „worse“? 
I‘m living right in the middle in-between Paris and Berlin. 
So, Jeonghan is likely to fly in the sky above me 😱😭...1219025032971767808- @_Padii_ Yeah it’s a long journey anyway but that makes it even harder 🥺 I hope so too 🥰...222532331- @redcherrydream Oh I'm so sorry for him. Those delays and sleepovers make a trip even more exhausting. I hope everything goes well tomorrow...1219025032971767808- @_Padii_ His flight got cancelled right now after a nearly 2 hour delay. So he’ll be staying in Paris for the night anyway I guess 🫣...222532331- @redcherrydream How am I supposed to sleep with this thought 👀🥳😰...1219025032971767808- @allofmarie I maybe checked the flights from Paris to Berlin. 🥺 And there was only one left for today 🥲...2855146330- @redcherrydream How you you know?😭...1443069437477801986- @redcherrydream Thankssss🥰...1219025032971767808- @Brienna99664766 I try to 🫣😅...1443069437477801986- @redcherrydream OMG SAY HELLO TO HIM FOR ME IF YOU SEE A PLANE FLYING OKAY??",9,"Jeonghan is supposed to land around 11pm European time and I don’t think I’ll be able to sleep until I see him in Berlin 🫣
Do you know what’s even „worse“? 
I‘m living right in the middle in-between Paris and Berlin. 
So, Jeonghan is likely to fly in the sky above me 😱😭","['supposed', 'land', 'around', 'european', 'time', 'think', 'll', 'able', 'sleep', 'see', 'berlin', 'know', 'even', 'worse', 'living', 'right', 'middle', 'paris', 'berlin', 'likely', 'fly', 'sky', '_padii_', 'yeah', 'long', 'journey', 'anyway', 'make', 'even', 'harder', 'hope', 'oh', 'sorry', 'delay', 'sleepover', 'make', 'trip', 'even', 'exhausting', 'hope', 'everything', 'go', 'well', 'tomorrow', '_padii_', 'flight', 'got', 'cancelled', 'right', 'now', 'nearly', 'hour', 'delay', 'll', 'staying', 'paris', 'night', 'anyway', 'guess', 'supposed', 'sleep', 'thought', 'allofmarie', 'maybe', 'checked', 'flight', 'paris', 'berlin', 'one', 'left', 'today', 'know', 'thanks', 'try', 'omg', 'say', 'hello', 'see', 'plane', 'flying', 'okay']",supposed land around european time think ll able sleep see berlin know even worse living right middle paris berlin likely fly sky _padii_ yeah long journey anyway make even harder hope oh sorry delay sleepover make trip even exhausting hope everything go well tomorrow _padii_ flight got cancelled right now nearly hour delay ll staying paris night anyway guess supposed sleep thought allofmarie maybe checked flight paris berlin one left today know thanks try omg say hello see plane flying okay
1668055916472590337,"i.ENIN I NEED YOUR HELP !!!!!!
do I dye my hair to get the same hair color as Joohyoung or Taehun this era?...1497941922312245252- @soobinurhome omg no no no !!! I'm not pretty at all !! 🥺...1412345884248100864- @_8h56__ wait and do it...1073603700067835904- @_8h56__ umm let’s say they’re all going to suit you, you’re pretty qfter all...1497941922312245252- @soobinurhome I want to try sooooo many hair color, but I'm always afraid that's will not suit me well- 💀...1073603700067835904- @_8h56__ red!! i want to try but darker, i had a pretty intense blue it wqs horrible...1497941922312245252- @soobinurhome My hair were this color last time-
(Don't pay much attention to the video btw-) https://t.co/CiAkCJWM0Q...1073603700067835904- @_8h56__ no cause same i want to finish this last year just so i can dye it...1497941922312245252- @soobinurhome I only dye my hair one time in my whole life so- 💀...1073603700067835904- @_8h56__ yay!! i want to help too...1497941922312245252- @soobinurhome i think I'm going to do that !!!...1073603700067835904- @_8h56__ lets wait first and decide!...1497941922312245252- @blueberry0321 Omggg, I'm waiting to see their hair color to decide !!!! It's been such a long time since I dyed my hair omg-...1510839608900308998- @_8h56__ hey lets be triplets because I'm doing taehun hair",13,"i.ENIN I NEED YOUR HELP !!!!!!
do I dye my hair to get the same hair color as Joohyoung or Taehun this era?","['enin', 'need', 'help', 'dye', 'hair', 'get', 'hair', 'color', 'joohyoung', 'taehun', 'era', 'soobinurhome', 'omg', 'pretty', 'wait', 'umm', 'let', 'say', 're', 'going', 'suit', 're', 'pretty', 'qfter', 'soobinurhome', 'want', 'try', 'sooooo', 'many', 'hair', 'color', 'always', 'afraid', 'will', 'suit', 'well', 'red', 'want', 'try', 'darker', 'pretty', 'intense', 'blue', 'wqs', 'horrible', 'soobinurhome', 'hair', 'color', 'last', 'time', 'pay', 'much', 'attention', 'video', 'btw', 'link', 'cause', 'want', 'finish', 'last', 'year', 'just', 'can', 'dye', 'soobinurhome', 'dye', 'hair', 'one', 'time', 'whole', 'life', 'yay', 'want', 'help', 'soobinurhome', 'think', 'going', 'let', 'wait', 'first', 'decide', 'omggg', 'waiting', 'see', 'hair', 'color', 'decide', 'long', 'time', 'since', 'dyed', 'hair', 'omg', 'hey', 'let', 'triplet', 'taehun', 'hair']",enin need help dye hair get hair color joohyoung taehun era soobinurhome omg pretty wait umm let say re going suit re pretty qfter soobinurhome want try sooooo many hair color always afraid will suit well red want try darker pretty intense blue wqs horrible soobinurhome hair color last time pay much attention video btw link cause want finish last year just can dye soobinurhome dye hair one time whole life yay want help soobinurhome think going let wait first decide omggg waiting see hair color decide long time since dyed hair omg hey let triplet taehun hair
1668125154814357505,"For new EXO-L and/or Multi-Fans
If can't follow at this time! I will refollow as soon as Twitter lifts my limit!
I will however, try to continue to retweet and/or like any follow request/tweets I run into /gen

For current moots that doesn't listen and/or support EXO
I apologize… https://t.co/72ULidXTyp...1494906955022106624- @Kandi_Land26 hello followed u
LET ME IN PRE-RELEASE
#EXO_LET_ME_IN
#엑소_들어와 #LetMeInByEXO @weareoneEXO #EXO_EXIST...1668168805976252421- @Kandi_Land26 Let’s be moots!...1449778169402122244- *More info about me, my edits, and/or the groups I follow is in my carrd below!
https://t.co/C6kZdOaj9y",3,"For new EXO-L and/or Multi-Fans
If can't follow at this time! I will refollow as soon as Twitter lifts my limit!
I will however, try to continue to retweet and/or like any follow request/tweets I run into /gen

For current moots that doesn't listen and/or support EXO
I apologize… https://t.co/72ULidXTyp","['new', 'multi', 'fan', 'can', 'follow', 'time', 'will', 'refollow', 'soon', 'twitter', 'lift', 'limit', 'will', 'however', 'try', 'continue', 'retweet', 'like', 'follow', 'request', 'tweet', 'run', 'gen', 'current', 'moot', 'doesn', 'listen', 'support', 'apologize', 'link', 'hello', 'followed', 'let', 'pre', 'release', 'exo_let_me_in', '엑소_들어와', 'letmeinbyexo', 'weareoneexo', 'exo_exist', 'let', 'moot', 'info', 'edits', 'group', 'follow', 'carrd', 'link']",new multi fan can follow time will refollow soon twitter lift limit will however try continue retweet like follow request tweet run gen current moot doesn listen support apologize link hello followed let pre release exo_let_me_in 엑소_들어와 letmeinbyexo weareoneexo exo_exist let moot info edits group follow carrd link
